what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329347921277
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329347925845
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329347928457
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329347934601
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329347952330
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329347953351
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329347962726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329347965766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348088001
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329348106500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348176164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348177022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348177313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348178005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348178890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348407987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348411935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348462081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348494212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329348547256
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329348584489
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329348586276
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329348587312
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329348619442
